Chromosome	Start	End	MedianRatio	CopyNumber	Sample	BinCount
20	16572257	19005716	1.00178	2	IMR5-E287	2165
20	19005717	20797372	0.959454	2	IMR5-E287	1594
20	20797373	26257764	0.985001	2	IMR5-E287	4858
20	26257765	29508372	0.911321	2	IMR5-E287	2892
20	29508373	29827588	1.02799	2	IMR5-E287	284
20	29827589	29833208	1.58739	3	IMR5-E287	5
20	29833209	36751428	1.00514	2	IMR5-E287	6155
20	36751429	36753676	1.5997	3	IMR5-E287	2
20	36753677	39653596	1.02916	2	IMR5-E287	2580
20	39653597	49317748	1.00347	2	IMR5-E287	8598
20	49317749	49635840	0.943916	2	IMR5-E287	283
20	49635841	50848636	0.88925	2	IMR5-E287	1079
20	50848637	51655668	0.948737	2	IMR5-E287	718
20	51655669	53434960	1.00117	2	IMR5-E287	1583
20	53434961	53437208	1.59867	3	IMR5-E287	2
20	53437209	54706204	0.971447	2	IMR5-E287	1129
20	54706205	57420664	1.01643	2	IMR5-E287	2415
20	57420665	61083780	0.993035	2	IMR5-E287	3259
20	61083781	61084904	2.05045	4	IMR5-E287	1
20	61084905	61213040	1.00229	2	IMR5-E287	114
20	61213041	61214164	2.95512	6	IMR5-E287	1
20	61214165	61262496	-1	2	IMR5-E287	43
20	61262497	61891936	0.987018	2	IMR5-E287	560
20	61891937	62865320	0.947493	2	IMR5-E287	866
20	62865321	62965356	0.870126	2	IMR5-E287	89
20	62965357	63026052	-1	2	IMR5-E287	54
21	1	9410128	-1	2	IMR5-E287	8372
21	9410129	9691128	0.941419	2	IMR5-E287	250
21	9691129	9702368	1.26728	3	IMR5-E287	10
21	9702369	9826008	1.03492	2	IMR5-E287	110
21	9826009	9828256	1.67194	3	IMR5-E287	2
21	9828257	9932788	1.01421	2	IMR5-E287	93
21	9932789	9933912	3.19818	6	IMR5-E287	1
21	9933913	9939532	1.10017	2	IMR5-E287	5
21	9939533	9940656	2.64992	5	IMR5-E287	1
21	9940657	9942904	1.08964	2	IMR5-E287	2
21	9942905	9945152	2.15877	4	IMR5-E287	2
21	9945153	9957516	1.07173	2	IMR5-E287	11
21	9957517	9958640	2.49458	5	IMR5-E287	1
21	9958641	9986740	1.17876	2	IMR5-E287	25
21	9986741	9987864	2.61185	5	IMR5-E287	1
21	9987865	10013716	1.19712	2	IMR5-E287	23
21	10013717	10014840	3.03827	6	IMR5-E287	1
21	10014841	10017088	1.14079	2	IMR5-E287	2
21	10017089	10019336	1.90055	4	IMR5-E287	2
21	10019337	10028328	1.06004	2	IMR5-E287	8
21	10028329	10031700	1.48968	3	IMR5-E287	3
21	10031701	10033948	1.02193	2	IMR5-E287	2
21	10033949	10035072	6.3324	13	IMR5-E287	1
21	10035073	10084528	-1	2	IMR5-E287	44
21	10084529	10124992	1.02602	2	IMR5-E287	36
21	10124993	10773540	0.921054	2	IMR5-E287	577
21	10773541	10828616	1.17329	2	IMR5-E287	49
21	10828617	11002836	0.997186	2	IMR5-E287	155
21	11002837	11007332	1.51074	3	IMR5-E287	4
21	11007333	11187172	0.971211	2	IMR5-E287	160
21	11187173	11188296	2.50143	5	IMR5-E287	1
21	11188297	14337744	-1	2	IMR5-E287	2802
21	14337745	15051484	0.959454	2	IMR5-E287	635
21	15051485	15054856	1.40228	3	IMR5-E287	3
21	15054857	15124544	0.959454	2	IMR5-E287	62
21	15124545	15139156	1.26987	3	IMR5-E287	13
21	15139157	15162760	0.909612	2	IMR5-E287	21
21	15162761	15191984	1.211	2	IMR5-E287	26
21	15191985	15193108	2.18756	4	IMR5-E287	1
21	15193109	17130884	0.993965	2	IMR5-E287	1724
21	17130885	18343680	0.970945	2	IMR5-E287	1079
21	18343681	18345928	1.68437	3	IMR5-E287	2
21	18345929	20117352	1.01387	2	IMR5-E287	1576
21	20117353	20118476	1.8082	4	IMR5-E287	1
21	20118477	21659480	0.985108	2	IMR5-E287	1371
21	21659481	21660604	3.70989	7	IMR5-E287	1
21	21660605	21958464	0.980708	2	IMR5-E287	265
21	21958465	21960712	1.96949	4	IMR5-E287	2
21	21960713	23407300	0.99235	2	IMR5-E287	1287
21	23407301	26718604	0.965287	2	IMR5-E287	2946
21	26718605	30300792	1.00434	2	IMR5-E287	3187
21	30300793	36000596	0.977905	2	IMR5-E287	5071
21	36000597	37083008	0.94683	2	IMR5-E287	963
21	37083009	37760780	0.985741	2	IMR5-E287	603
21	37760781	38044028	1.02912	2	IMR5-E287	252
21	38044029	39007296	0.981547	2	IMR5-E287	857
21	39007297	40064980	1.03831	2	IMR5-E287	941
21	40064981	41483468	0.997625	2	IMR5-E287	1262
21	41483469	42845756	1.05433	2	IMR5-E287	1212
21	42845757	42846880	2.00613	4	IMR5-E287	1
21	42846881	43300976	1.02655	2	IMR5-E287	404
21	43300977	45734436	0.987673	2	IMR5-E287	2165
21	45734437	45954740	1.07038	2	IMR5-E287	196
21	45954741	47677832	0.997137	2	IMR5-E287	1533
21	47677833	48094836	0.93324	2	IMR5-E287	371
21	48094837	48118440	0.779852	2	IMR5-E287	21
21	48118441	48120688	1.73835	3	IMR5-E287	2
21	48120689	48130804	-1	2	IMR5-E287	9
22	1	16049596	-1	2	IMR5-E287	14279
22	16049597	17176968	0.97423	2	IMR5-E287	1003
22	17176969	17178092	3.26214	7	IMR5-E287	1
22	17178093	17265764	0.98749	2	IMR5-E287	78
22	17265765	17266888	2.13212	4	IMR5-E287	1
22	17266889	18683128	0.990642	2	IMR5-E287	1260
22	18683129	18689872	1.61045	3	IMR5-E287	6
22	18689873	18717972	1.05261	2	IMR5-E287	25
22	18717973	18720220	2.79841	6	IMR5-E287	2
22	18720221	18878704	1.02512	2	IMR5-E287	141
22	18878705	18879828	2.62439	5	IMR5-E287	1
22	18879829	18884324	1.68167	3	IMR5-E287	4
22	18884325	19894800	0.991436	2	IMR5-E287	899
22	19894801	19895924	2.30374	5	IMR5-E287	1
22	19895925	20324168	1.01556	2	IMR5-E287	381
22	20324169	20325292	2.38923	5	IMR5-E287	1
22	20325293	20441064	1.07137	2	IMR5-E287	103
22	20441065	20442188	2.5357	5	IMR5-E287	1
22	20442189	20468040	1.03352	2	IMR5-E287	23
22	20468041	20471412	1.91891	4	IMR5-E287	3
22	20471413	20507380	1.04943	2	IMR5-E287	32
22	20507381	20508504	2.60423	5	IMR5-E287	1
22	20508505	20657996	1.08264	2	IMR5-E287	133
22	20657997	20659120	4.09367	8	IMR5-E287	1
22	20659121	20687220	0.990404	2	IMR5-E287	25
22	20687221	20693964	1.62025	3	IMR5-E287	6
22	20693965	21517856	1.00034	2	IMR5-E287	733
22	21517857	21520104	1.84961	4	IMR5-E287	2
22	21520105	21678588	1.01656	2	IMR5-E287	141
22	21678589	21681960	1.64036	3	IMR5-E287	3
22	21681961	21729168	1.02502	2	IMR5-E287	42
22	21729169	21730292	3.56369	7	IMR5-E287	1
22	21730293	21732540	2.11644	4	IMR5-E287	2
22	21732541	21733664	-1	2	IMR5-E287	1
22	21733665	21893272	1.03855	2	IMR5-E287	142
22	21893273	24279524	0.99668	2	IMR5-E287	2123
22	24279525	24280648	-1	2	IMR5-E287	1
22	24280649	24281772	2.23873	4	IMR5-E287	1
22	24281773	24326732	1.03755	2	IMR5-E287	40
22	24326733	24331228	0.383782	1	IMR5-E287	4
22	24331229	24332352	1.94713	4	IMR5-E287	1
22	24332353	24333476	3.01543	6	IMR5-E287	1
22	24333477	25411392	1.00954	2	IMR5-E287	959
22	25411393	25413640	1.7877	4	IMR5-E287	2
22	25413641	32540924	1.00016	2	IMR5-E287	6341
22	32540925	32542048	1.95653	4	IMR5-E287	1
22	32542049	33070328	0.968449	2	IMR5-E287	470
22	33070329	33072576	1.74872	3	IMR5-E287	2
22	33072577	35384644	0.983899	2	IMR5-E287	2057
22	35384645	36100632	1.0356	2	IMR5-E287	637
22	36100633	50040480	1.00041	2	IMR5-E287	12402
22	50040481	51185836	0.945413	2	IMR5-E287	1019
22	51185837	51244284	0.794164	2	IMR5-E287	52
22	51244285	51304980	-1	2	IMR5-E287	54
3	1	59572	-1	1	IMR5-E287	53
3	59573	153988	0.661354	1	IMR5-E287	84
3	153989	2369392	0.800936	2	IMR5-E287	1971
3	2369393	16537412	0.846806	2	IMR5-E287	12605
3	16537413	17338824	0.549931	1	IMR5-E287	713
3	17338825	17609708	0.766428	2	IMR5-E287	241
3	17609709	23390440	0.843476	2	IMR5-E287	5143
3	23390441	75785700	0.999269	2	IMR5-E287	46615
3	75785701	86868340	0.971119	2	IMR5-E287	9860
3	86868341	86869464	3.32119	7	IMR5-E287	1
3	86869465	90504480	0.982445	2	IMR5-E287	3234
3	90504481	90505604	3.15249	6	IMR5-E287	1
3	90505605	93504436	-1	2	IMR5-E287	2668
3	93504437	102939292	0.986106	2	IMR5-E287	8394
3	102939293	102942664	1.99886	4	IMR5-E287	3
3	102942665	115966452	0.990206	2	IMR5-E287	11587
3	115966453	115990056	-1	2	IMR5-E287	21
3	115990057	116012536	0	0	IMR5-E287	20
3	116012537	116020404	-1	2	IMR5-E287	7
3	116020405	122629524	0.985932	2	IMR5-E287	5880
3	122629525	125776724	1.01342	2	IMR5-E287	2800
3	125776725	127024364	0.959454	2	IMR5-E287	1110
3	127024365	133731272	1.00333	2	IMR5-E287	5967
3	133731273	180605444	0.983806	2	IMR5-E287	41703
3	180605445	182096992	0.925985	2	IMR5-E287	1327
3	182096993	186436756	0.980658	2	IMR5-E287	3861
3	186436757	186691904	0.886847	2	IMR5-E287	227
3	186691905	197194560	0.993926	2	IMR5-E287	9344
3	197194561	197962252	0.943639	2	IMR5-E287	683
3	197962253	198022948	-1	2	IMR5-E287	54
4	1	8992	-1	2	IMR5-E287	8
4	8993	1040824	0.907167	2	IMR5-E287	918
4	1040825	12714688	0.99499	2	IMR5-E287	10386
4	12714689	12716936	2.75107	6	IMR5-E287	2
4	12716937	17563624	1.00962	2	IMR5-E287	4312
4	17563625	31817068	0.982435	2	IMR5-E287	12681
4	31817069	31820440	2.45097	5	IMR5-E287	3
4	31820441	31837300	-1	2	IMR5-E287	15
4	31837301	49092948	0.984703	2	IMR5-E287	15352
4	49092949	49153644	1.32967	3	IMR5-E287	54
4	49153645	49295268	0.980279	2	IMR5-E287	126
4	49295269	49297516	2.64051	5	IMR5-E287	2
4	49297517	49327864	1.14372	2	IMR5-E287	27
4	49327865	49330112	2.5655	5	IMR5-E287	2
4	49330113	55704316	1.01606	2	IMR5-E287	5671
4	55704317	64714300	0.981322	2	IMR5-E287	8016
4	64714301	64715424	3.86307	8	IMR5-E287	1
4	64715425	71486400	0.973564	2	IMR5-E287	6024
4	71486401	71488648	2.41547	5	IMR5-E287	2
4	71488649	75426020	0.973259	2	IMR5-E287	3503
4	75426021	75427144	4.95346	10	IMR5-E287	1
4	75427145	75451872	-1	2	IMR5-E287	22
4	75451873	149413320	0.987508	2	IMR5-E287	65802
4	149413321	149415568	2.406	5	IMR5-E287	2
4	149415569	173144332	0.980191	2	IMR5-E287	21111
4	173144333	174403212	1.2463	2	IMR5-E287	1120
4	174403213	174405460	3.68889	7	IMR5-E287	2
4	174405461	176557920	1.22185	2	IMR5-E287	1915
4	176557921	176559044	3.83782	8	IMR5-E287	1
4	176559045	189813252	1.23235	2	IMR5-E287	11792
4	189813253	191013684	1.17549	2	IMR5-E287	1068
4	191013685	191045156	0.761954	2	IMR5-E287	28
4	191045157	191155308	-1	2	IMR5-E287	98
5	1	8992	-1	2	IMR5-E287	8
5	8993	105656	0.79765	2	IMR5-E287	86
5	105657	1627552	0.968552	2	IMR5-E287	1354
5	1627553	1628676	3.64593	7	IMR5-E287	1
5	1628677	2222148	1.00062	2	IMR5-E287	528
5	2222149	2227768	1.16505	2	IMR5-E287	5
5	2227769	9080796	0.980312	2	IMR5-E287	6097
5	9080797	10003600	1.01589	2	IMR5-E287	821
5	10003601	10004724	-1	2	IMR5-E287	1
5	10004725	10005848	3.15249	6	IMR5-E287	1
5	10005849	10008096	-1	2	IMR5-E287	2
5	10008097	10344172	1.00862	2	IMR5-E287	299
5	10344173	10348668	1.60955	3	IMR5-E287	4
5	10348669	11474916	0.99115	2	IMR5-E287	1002
5	11474917	13373352	0.953142	2	IMR5-E287	1689
5	13373353	14482740	0.99372	2	IMR5-E287	987
5	14482741	17230920	1.02228	2	IMR5-E287	2445
5	17230921	28420340	0.970546	2	IMR5-E287	9955
5	28420341	39572668	0.989636	2	IMR5-E287	9922
5	39572669	45371384	0.976587	2	IMR5-E287	5159
5	45371385	45377004	1.76272	4	IMR5-E287	5
5	45377005	49553788	0.953142	2	IMR5-E287	3716
5	49553789	54873680	0.992028	2	IMR5-E287	4733
5	54873681	57301520	1.02544	2	IMR5-E287	2160
5	57301521	66113680	0.987591	2	IMR5-E287	7840
5	66113681	69530640	1.00367	2	IMR5-E287	3040
5	69530641	70798512	0.960769	2	IMR5-E287	1128
5	70798513	77784172	0.998961	2	IMR5-E287	6215
5	77784173	78567600	1.0337	2	IMR5-E287	697
5	78567601	83352468	0.999195	2	IMR5-E287	4257
5	83352469	85715116	0.965725	2	IMR5-E287	2102
5	85715117	85717364	2.01264	4	IMR5-E287	2
5	85717365	86214172	0.975545	2	IMR5-E287	442
5	86214173	86218668	1.5625	3	IMR5-E287	4
5	86218669	94069808	0.974789	2	IMR5-E287	6985
5	94069809	96808996	1.00285	2	IMR5-E287	2437
5	96808997	102542520	0.970742	2	IMR5-E287	5101
5	102542521	103220292	1.02306	2	IMR5-E287	603
5	103220293	106168544	0.970945	2	IMR5-E287	2623
5	106168545	114442308	0.999671	2	IMR5-E287	7361
5	114442309	117867136	0.978643	2	IMR5-E287	3047
5	117867137	117880624	1.31866	3	IMR5-E287	12
5	117880625	119194580	1.00335	2	IMR5-E287	1169
5	119194581	121545988	0.97212	2	IMR5-E287	2092
5	121545989	124950584	0.998502	2	IMR5-E287	3029
5	124950585	124952832	2.68238	5	IMR5-E287	2
5	124952833	146813508	0.989865	2	IMR5-E287	19449
5	146813509	147895920	0.935241	2	IMR5-E287	963
5	147895921	149028912	0.972783	2	IMR5-E287	1008
5	149028913	149031160	2.4431	5	IMR5-E287	2
5	149031161	154410624	0.996466	2	IMR5-E287	4786
5	154410625	154412872	2.06882	4	IMR5-E287	2
5	154412873	163745444	0.99273	2	IMR5-E287	8303
5	163745445	163756684	1.18736	2	IMR5-E287	10
5	163756685	164759292	0.959454	2	IMR5-E287	892
5	164759293	177191856	0.99391	2	IMR5-E287	11061
5	177191857	177199724	1.34324	3	IMR5-E287	7
5	177199725	177225576	0.981096	2	IMR5-E287	23
5	177225577	177230072	1.42099	3	IMR5-E287	4
5	177230073	177232320	2.44661	5	IMR5-E287	2
5	177232321	177296388	0.989594	2	IMR5-E287	57
5	177296389	177328984	1.12446	2	IMR5-E287	29
5	177328985	177337976	1.39899	3	IMR5-E287	8
5	177337977	177339100	4.41349	9	IMR5-E287	1
5	177339101	177340224	-1	2	IMR5-E287	1
5	177340225	177342472	1.05471	2	IMR5-E287	2
5	177342473	177346968	3.15249	6	IMR5-E287	4
5	177346969	180718968	0.985464	2	IMR5-E287	3000
5	180718969	180871832	0.878886	2	IMR5-E287	136
5	180871833	180905552	0.722093	1	IMR5-E287	30
5	180905553	180915668	-1	2	IMR5-E287	9
6	1	59572	-1	2	IMR5-E287	53
6	59573	4227364	0.948674	2	IMR5-E287	3708
6	4227365	20653500	0.981511	2	IMR5-E287	14614
6	20653501	31394444	1.00743	2	IMR5-E287	9556
6	31394445	31397816	2.1759	4	IMR5-E287	3
6	31397817	38718428	1.00597	2	IMR5-E287	6513
6	38718429	41203592	0.947309	2	IMR5-E287	2211
6	41203593	46009816	1.00913	2	IMR5-E287	4276
6	46009817	63490264	0.982714	2	IMR5-E287	15552
6	63490265	63492512	2.08272	4	IMR5-E287	2
6	63492513	73715292	0.977788	2	IMR5-E287	9095
6	73715293	78155092	1.11156	2	IMR5-E287	3950
6	78155093	78845228	0.984871	2	IMR5-E287	614
6	78845229	107954580	1.10916	2	IMR5-E287	25898
6	107954581	119280004	1.1201	2	IMR5-E287	10076
6	119280005	119550888	1.76315	4	IMR5-E287	241
6	119550889	124125568	1.12436	2	IMR5-E287	4070
6	124125569	129945640	1.09937	2	IMR5-E287	5178
6	129945641	129946764	3.0759	6	IMR5-E287	1
6	129946765	146746068	1.11623	2	IMR5-E287	14946
6	146746069	148297188	1.14864	2	IMR5-E287	1380
6	148297189	166700440	1.01384	2	IMR5-E287	16373
6	166700441	166702688	2.09047	4	IMR5-E287	2
6	166702689	168200980	1.00408	2	IMR5-E287	1333
6	168200981	170913192	0.963511	2	IMR5-E287	2413
6	170913193	171054816	0.813293	2	IMR5-E287	126
6	171054817	171115512	-1	2	IMR5-E287	54
7	1	8992	-1	2	IMR5-E287	8
7	8993	1272368	0.984108	2	IMR5-E287	1124
7	1272369	7513940	1.02547	2	IMR5-E287	5553
7	7513941	9801280	0.997832	2	IMR5-E287	2035
7	9801281	9803528	2.09032	4	IMR5-E287	2
7	9803529	20317424	0.987913	2	IMR5-E287	9354
7	20317425	20319672	2.84706	6	IMR5-E287	2
7	20319673	46436936	1.01918	2	IMR5-E287	23236
7	46436937	47576672	1.06437	2	IMR5-E287	1014
7	47576673	57063232	1.00743	2	IMR5-E287	8440
7	57063233	57067728	2.33467	5	IMR5-E287	4
7	57067729	57068852	-1	2	IMR5-E287	1
7	57068853	61969492	0.980775	2	IMR5-E287	4360
7	61969493	61975112	1.08263	2	IMR5-E287	5
7	61975113	64686200	0.988461	2	IMR5-E287	2412
7	64686201	64689572	2.28284	5	IMR5-E287	3
7	64689573	67500696	1.01017	2	IMR5-E287	2501
7	67500697	69104644	0.96464	2	IMR5-E287	1427
7	69104645	70250000	0.924879	2	IMR5-E287	1019
7	70250001	77806652	1.02479	2	IMR5-E287	6723
7	77806653	79253240	0.996674	2	IMR5-E287	1287
7	79253241	79255488	1.95447	4	IMR5-E287	2
7	79255489	93760708	0.998527	2	IMR5-E287	12905
7	93760709	94926296	0.955319	2	IMR5-E287	1037
7	94926297	102667284	1.02289	2	IMR5-E287	6887
7	102667285	104103756	0.929592	2	IMR5-E287	1278
7	104103757	112435968	1.01803	2	IMR5-E287	7413
7	112435969	112438216	2.70272	5	IMR5-E287	2
7	112438217	117558036	1.00097	2	IMR5-E287	4555
7	117558037	118564016	1.05062	2	IMR5-E287	895
7	118564017	122852076	1.00546	2	IMR5-E287	3815
7	122852077	122854324	2.26994	5	IMR5-E287	2
7	122854325	124346996	1.04093	2	IMR5-E287	1328
7	124346997	126102684	0.990074	2	IMR5-E287	1562
7	126102685	131582184	1.01652	2	IMR5-E287	4875
7	131582185	132447664	1.06606	2	IMR5-E287	770
7	132447665	135426264	1.01612	2	IMR5-E287	2650
7	135426265	138018208	1.05854	2	IMR5-E287	2306
7	138018209	140396592	1.01888	2	IMR5-E287	2116
7	140396593	142047748	0.972568	2	IMR5-E287	1469
7	142047749	142048872	3.15249	6	IMR5-E287	1
7	142048873	142097204	-1	2	IMR5-E287	43
7	142097205	142447892	0.933639	2	IMR5-E287	312
7	142447893	143306628	1.00555	2	IMR5-E287	764
7	143306629	143307752	2.03884	4	IMR5-E287	1
7	143307753	143308876	4.55741	9	IMR5-E287	1
7	143308877	152807800	1.00218	2	IMR5-E287	8451
7	152807801	153617080	0.959454	2	IMR5-E287	720
7	153617081	157950100	1.01702	2	IMR5-E287	3855
7	157950101	158963948	0.912706	2	IMR5-E287	902
7	158963949	159129176	0.796835	2	IMR5-E287	147
7	159129177	159139292	-1	2	IMR5-E287	9
8	1	10116	-1	2	IMR5-E287	9
8	10117	1346552	0.93455	2	IMR5-E287	1189
8	1346553	3695712	0.978485	2	IMR5-E287	2090
8	3695713	3696836	2.8963	6	IMR5-E287	1
8	3696837	7117168	0.978267	2	IMR5-E287	3043
8	7117169	7138524	1.30835	3	IMR5-E287	19
8	7138525	7404912	0.980313	2	IMR5-E287	237
8	7404913	7422896	1.41933	3	IMR5-E287	16
8	7422897	7424020	-1	2	IMR5-E287	1
8	7424021	7579132	1.00725	2	IMR5-E287	138
8	7579133	7580256	3.98543	8	IMR5-E287	1
8	7580257	7603860	1.24027	2	IMR5-E287	21
8	7603861	7604984	5.75673	12	IMR5-E287	1
8	7604985	7617348	1.08103	2	IMR5-E287	11
8	7617349	7620720	1.66945	3	IMR5-E287	3
8	7620721	7773584	1.01072	2	IMR5-E287	136
8	7773585	7774708	5.35695	11	IMR5-E287	1
8	7774709	7781452	1.52189	3	IMR5-E287	6
8	7781453	7782576	3.64593	7	IMR5-E287	1
8	7782577	7789320	1.33197	3	IMR5-E287	6
8	7789321	7801684	0.964228	2	IMR5-E287	11
8	7801685	7802808	2.55854	5	IMR5-E287	1
8	7802809	7847768	1.17007	2	IMR5-E287	40
8	7847769	7848892	2.77556	6	IMR5-E287	1
8	7848893	7939936	1.0361	2	IMR5-E287	81
8	7939937	7941060	3.26214	7	IMR5-E287	1
8	7941061	7946680	1.91891	4	IMR5-E287	5
8	7946681	8063576	0.999873	2	IMR5-E287	104
8	8063577	8072568	1.30212	3	IMR5-E287	8
8	8072569	8074816	0.0685324	0	IMR5-E287	2
8	8074817	8077064	-1	2	IMR5-E287	2
8	8077065	8078188	2.49458	5	IMR5-E287	1
8	8078189	8079312	-1	2	IMR5-E287	1
8	8079313	8087180	0.23301	0	IMR5-E287	7
8	8087181	11929012	0.987849	2	IMR5-E287	3418
8	11929013	11939128	1.62369	3	IMR5-E287	9
8	11939129	11969476	1.10055	2	IMR5-E287	27
8	11969477	11970600	2.77176	6	IMR5-E287	1
8	11970601	18050316	0.977068	2	IMR5-E287	5409
8	18050317	19376636	1.02467	2	IMR5-E287	1180
8	19376637	21323404	0.975809	2	IMR5-E287	1732
8	21323405	23907480	1.01467	2	IMR5-E287	2299
8	23907481	25575496	0.981701	2	IMR5-E287	1484
8	25575497	27292968	0.921116	2	IMR5-E287	1528
8	27292969	33174860	0.982298	2	IMR5-E287	5233
8	33174861	33177108	2.22855	4	IMR5-E287	2
8	33177109	35104768	0.965937	2	IMR5-E287	1715
8	35104769	35107016	2.18912	4	IMR5-E287	2
8	35107017	37930504	0.988978	2	IMR5-E287	2512
8	37930505	37932752	2.02912	4	IMR5-E287	2
8	37932753	42677156	0.982999	2	IMR5-E287	4221
8	42677157	49045740	0.956399	2	IMR5-E287	5666
8	49045741	50242800	1.01104	2	IMR5-E287	1065
8	50242801	58231068	0.959454	2	IMR5-E287	7107
8	58231069	59715872	1.00654	2	IMR5-E287	1321
8	59715873	82754500	0.969245	2	IMR5-E287	20497
8	82754501	82755624	3.15318	6	IMR5-E287	1
8	82755625	86576100	0.965808	2	IMR5-E287	3399
8	86576101	86577224	3.39007	7	IMR5-E287	1
8	86577225	86725592	-1	2	IMR5-E287	132
8	86725593	90277432	0.953568	2	IMR5-E287	3160
8	90277433	104316192	0.980088	2	IMR5-E287	12490
8	104316193	105558212	0.949512	2	IMR5-E287	1105
8	105558213	105561584	1.26943	3	IMR5-E287	3
8	105561585	121930396	0.971299	2	IMR5-E287	14563
8	121930397	121933768	1.70862	3	IMR5-E287	3
8	121933769	125946448	0.982574	2	IMR5-E287	3570
8	125946449	128511416	0.946661	2	IMR5-E287	2282
8	128511417	132301544	0.97976	2	IMR5-E287	3372
8	132301545	134468616	0.933435	2	IMR5-E287	1928
8	134468617	137703488	0.976899	2	IMR5-E287	2878
8	137703489	138440832	1.00847	2	IMR5-E287	656
8	138440833	146096396	0.96696	2	IMR5-E287	6811
8	146096397	146303212	0.870201	2	IMR5-E287	184
8	146303213	146365032	-1	2	IMR5-E287	55
9	1	8992	-1	2	IMR5-E287	8
9	8993	73060	0.778615	2	IMR5-E287	57
9	73061	1306088	0.940265	2	IMR5-E287	1097
9	1306089	9365168	0.983899	2	IMR5-E287	7170
9	9365169	9836124	0.928043	2	IMR5-E287	419
9	9836125	12506748	0.976386	2	IMR5-E287	2376
9	12506749	19018080	1.00859	2	IMR5-E287	5793
9	19018081	29018308	0.994344	2	IMR5-E287	8897
9	29018309	31682188	0.965098	2	IMR5-E287	2370
9	31682189	38512736	0.998502	2	IMR5-E287	6077
9	38512737	38638624	0.880268	2	IMR5-E287	112
9	38638625	39201748	0.975097	2	IMR5-E287	501
9	39201749	39422052	1.06075	2	IMR5-E287	196
9	39422053	40068352	0.995434	2	IMR5-E287	575
9	40068353	40070600	2.282	5	IMR5-E287	2
9	40070601	40195364	0.98203	2	IMR5-E287	111
9	40195365	40205480	1.14882	2	IMR5-E287	9
9	40205481	41001272	0.945379	2	IMR5-E287	708
9	41001273	41448624	1.02848	2	IMR5-E287	398
9	41448625	41478972	1.23224	2	IMR5-E287	27
9	41478973	41482344	2.23873	4	IMR5-E287	3
9	41482345	41534048	0.981138	2	IMR5-E287	46
9	41534049	41593620	1.16879	2	IMR5-E287	53
9	41593621	42365808	0.992539	2	IMR5-E287	687
9	42365809	42373676	1.64173	3	IMR5-E287	7
9	42373677	43610076	0.988034	2	IMR5-E287	1100
9	43610077	43617944	1.27927	3	IMR5-E287	7
9	43617945	43621316	2.19304	4	IMR5-E287	3
9	43621317	43622440	-1	2	IMR5-E287	1
9	43622441	43946152	0.970358	2	IMR5-E287	288
9	43946153	43996732	-1	2	IMR5-E287	45
9	43996733	44504780	1.01259	2	IMR5-E287	452
9	44504781	44508152	1.69315	3	IMR5-E287	3
9	44508153	45124104	1.02239	2	IMR5-E287	548
9	45124105	45126352	2.17181	4	IMR5-E287	2
9	45126353	45146584	1.15909	2	IMR5-E287	18
9	45146585	45798504	0.979288	2	IMR5-E287	580
9	45798505	45800752	2.18359	4	IMR5-E287	2
9	45800753	46387480	1.02595	2	IMR5-E287	522
9	46387481	46389728	-1	2	IMR5-E287	2
9	46389729	46405464	1.36444	3	IMR5-E287	14
9	46405465	47020292	0.98444	2	IMR5-E287	547
9	47020293	47033780	1.22183	2	IMR5-E287	12
9	47033781	65747256	0.959454	2	IMR5-E287	16649
9	65747257	65905740	1.04668	2	IMR5-E287	141
9	65905741	65906864	3.27814	7	IMR5-E287	1
9	65906865	65915856	1.29632	3	IMR5-E287	8
9	65915857	69793656	0.978643	2	IMR5-E287	3450
9	69793657	69795904	2.28294	5	IMR5-E287	2
9	69795905	72685708	0.981832	2	IMR5-E287	2571
9	72685709	74303144	1.0176	2	IMR5-E287	1439
9	74303145	89036536	0.989251	2	IMR5-E287	13108
9	89036537	90303284	1.02026	2	IMR5-E287	1127
9	90303285	97003448	0.989437	2	IMR5-E287	5961
9	97003449	100403548	1.0165	2	IMR5-E287	3025
9	100403549	102789800	0.982435	2	IMR5-E287	2123
9	102789801	104404988	1.02057	2	IMR5-E287	1437
9	104404989	105775144	0.992089	2	IMR5-E287	1219
9	105775145	105776268	3.09157	6	IMR5-E287	1
9	105776269	111345688	0.98749	2	IMR5-E287	4955
9	111345689	112515772	0.956319	2	IMR5-E287	1041
9	112515773	113450940	0.991805	2	IMR5-E287	832
9	113450941	113453188	2.23268	4	IMR5-E287	2
9	113453189	128746332	0.989984	2	IMR5-E287	13606
9	128746333	136979632	1.0116	2	IMR5-E287	7325
9	136979633	136983004	1.67904	3	IMR5-E287	3
9	136983005	139677232	1.00587	2	IMR5-E287	2397
9	139677233	141154168	0.949563	2	IMR5-E287	1314
